,resultId,grid,positionOrder,fastestLap,fastestLapTime,fastestLapSpeed,surname,status,year,name_x,name_y
3027,25408,5,3,53.0,1:36.228,202.469,Hamilton,Finished,2022,Bahrain Grand Prix,Mercedes
3028,25409,9,4,56.0,1:36.302,202.313,Russell,Finished,2022,Bahrain Grand Prix,Mercedes
3029,25435,15,10,47.0,1:32.997,239.001,Hamilton,Finished,2022,Saudi Arabian Grand Prix,Mercedes
3030,25430,6,5,43.0,1:32.821,239.454,Russell,Finished,2022,Saudi Arabian Grand Prix,Mercedes
3031,25449,5,4,51.0,1:21.886,232.039,Hamilton,Finished,2022,Australian Grand Prix,Mercedes
3032,25448,6,3,53.0,1:21.495,233.152,Russell,Finished,2022,Australian Grand Prix,Mercedes
3033,25491,6,6,55.0,1:32.941,209.629,Hamilton,Finished,2022,Miami Grand Prix,Mercedes
3034,25490,12,5,56.0,1:32.195,211.325,Russell,Finished,2022,Miami Grand Prix,Mercedes
3035,25510,6,5,51.0,1:24.253,199.755,Hamilton,Finished,2022,Spanish Grand Prix,Mercedes
3036,25508,4,3,53.0,1:24.636,198.851,Russell,Finished,2022,Spanish Grand Prix,Mercedes
3037,25533,8,8,51.0,1:17.203,155.605,Hamilton,Finished,2022,Monaco Grand Prix,Mercedes
3038,25530,6,5,42.0,1:16.830,156.36,Russell,Finished,2022,Monaco Grand Prix,Mercedes
3039,25549,7,4,39.0,1:47.044,201.887,Hamilton,Finished,2022,Azerbaijan Grand Prix,Mercedes
3040,25548,5,3,42.0,1:47.177,201.636,Russell,Finished,2022,Azerbaijan Grand Prix,Mercedes
3041,25568,4,3,69.0,1:16.167,206.12,Hamilton,Finished,2022,Canadian Grand Prix,Mercedes
3042,25569,8,4,63.0,1:16.418,205.443,Russell,Finished,2022,Canadian Grand Prix,Mercedes
3043,25588,5,3,52.0,1:30.510,234.312,Hamilton,Finished,2022,British Grand Prix,Mercedes
3044,25608,8,3,63.0,1:09.000,225.286,Hamilton,Finished,2022,Austrian Grand Prix,Mercedes
3045,25609,4,4,61.0,1:09.075,225.042,Russell,Finished,2022,Austrian Grand Prix,Mercedes
3046,25627,4,2,30.0,1:37.668,215.333,Hamilton,Finished,2022,French Grand Prix,Mercedes
3047,25628,6,3,51.0,1:37.548,215.598,Russell,Finished,2022,French Grand Prix,Mercedes
3048,25647,7,2,57.0,1:21.386,193.787,Hamilton,Finished,2022,Hungarian Grand Prix,Mercedes
3049,25648,1,3,57.0,1:22.766,190.556,Russell,Finished,2022,Hungarian Grand Prix,Mercedes
3050,25689,4,4,54.0,1:13.854,207.604,Hamilton,Finished,2022,Dutch Grand Prix,Mercedes
3051,25687,6,2,72.0,1:13.671,208.119,Russell,Finished,2022,Dutch Grand Prix,Mercedes
3052,25710,19,5,43.0,1:24.434,246.995,Hamilton,Finished,2022,Italian Grand Prix,Mercedes
3053,25708,2,3,40.0,1:25.288,244.522,Russell,Finished,2022,Italian Grand Prix,Mercedes
3054,25734,3,9,58.0,1:50.622,164.766,Hamilton,Finished,2022,Singapore Grand Prix,Mercedes
3055,25750,6,5,11.0,1:45.530,198.097,Hamilton,Finished,2022,Japanese Grand Prix,Mercedes
3056,25753,8,8,21.0,1:47.004,195.368,Russell,Finished,2022,Japanese Grand Prix,Mercedes
3057,25767,3,2,45.0,1:39.830,198.805,Hamilton,Finished,2022,United States Grand Prix,Mercedes
3058,25770,4,5,56.0,1:38.788,200.902,Russell,Finished,2022,United States Grand Prix,Mercedes
3059,25787,3,2,32.0,1:22.062,188.813,Hamilton,Finished,2022,Mexico City Grand Prix,Mercedes
3060,25789,2,4,71.0,1:20.153,193.31,Russell,Finished,2022,Mexico City Grand Prix,Mercedes
3061,25807,2,2,63.0,1:13.942,209.791,Hamilton,Finished,2022,Brazilian Grand Prix,Mercedes
3062,25806,1,1,61.0,1:13.785,210.237,Russell,Finished,2022,Brazilian Grand Prix,Mercedes
3063,20639,7,5,52.0,1:24.491,246.828,Rosberg,Finished,2010,Italian Grand Prix,Mercedes
3064,20643,12,9,49.0,1:24.947,245.503,Schumacher,Finished,2010,Italian Grand Prix,Mercedes
3065,20663,7,5,55.0,1:50.125,165.837,Rosberg,Finished,2010,Singapore Grand Prix,Mercedes
3066,20930,6,11,69.0,1:20.071,196.07,Rosberg,Finished,2011,Canadian Grand Prix,Mercedes
3067,20923,8,4,70.0,1:19.138,198.382,Schumacher,Finished,2011,Canadian Grand Prix,Mercedes
3068,21045,5,6,39.0,1:52.263,224.601,Rosberg,Finished,2011,Belgian Grand Prix,Mercedes
3069,21044,24,5,34.0,1:51.137,226.876,Schumacher,Finished,2011,Belgian Grand Prix,Mercedes
3070,21405,6,6,54.0,1:42.163,190.953,Rosberg,Finished,2012,European Grand Prix,Mercedes
3071,21402,12,3,43.0,1:43.099,189.22,Schumacher,Finished,2012,European Grand Prix,Mercedes
3072,21457,21,10,59.0,1:19.105,208.158,Rosberg,Finished,2012,German Grand Prix,Mercedes
3073,21454,3,7,57.0,1:18.725,209.163,Schumacher,Finished,2012,German Grand Prix,Mercedes
3074,21506,23,11,39.0,1:53.073,222.992,Rosberg,Finished,2012,Belgian Grand Prix,Mercedes
3075,21502,13,7,37.0,1:53.507,222.139,Schumacher,Finished,2012,Belgian Grand Prix,Mercedes
3076,21548,10,5,55.0,1:53.897,160.344,Rosberg,Finished,2012,Singapore Grand Prix,Mercedes
3077,21805,1,6,56.0,1:27.591,191.321,Rosberg,Finished,2013,Spanish Grand Prix,Mercedes
3078,22027,6,8,46.0,1:34.650,220.868,Rosberg,Finished,2013,Japanese Grand Prix,Mercedes
3079,22130,3,1,19.0,1:32.478,206.436,Rosberg,Finished,2014,Australian Grand Prix,Mercedes
3080,22263,1,2,33.0,1:18.881,199.028,Rosberg,Finished,2014,Canadian Grand Prix,Mercedes
3081,22374,1,2,36.0,1:50.511,228.161,Rosberg,Finished,2014,Belgian Grand Prix,Mercedes
3082,22779,6,4,50.0,1:50.934,164.368,Rosberg,Finished,2015,Singapore Grand Prix,Mercedes
3083,23249,2,3,44.0,1:36.424,206.948,Rosberg,Finished,2016,Malaysian Grand Prix,Mercedes
3084,20422,6,4,64.0,1:25.529,195.933,Schumacher,Finished,2010,Spanish Grand Prix,Mercedes
3085,21650,13,11,51.0,1:45.225,190.015,Schumacher,Finished,2012,Abu Dhabi Grand Prix,Mercedes
3086,21694,13,7,37.0,1:20.158,193.522,Schumacher,Finished,2012,Brazilian Grand Prix,Mercedes
3087,25228,19,3,34.0,1:24.827,245.85,Bottas,Finished,2021,Italian Grand Prix,Mercedes
3088,25669,5,4,31.0,1:50.793,227.581,Russell,Finished,2022,Belgian Grand Prix,Mercedes
3089,23723,4,2,70.0,1:19.374,195.207,Bottas,Finished,2017,Mexican Grand Prix,Mercedes
3090,24933,1,8,60.0,0:56.563,225.497,Bottas,Finished,2020,Sakhir Grand Prix,Mercedes
3091,24934,2,9,80.0,0:55.404,230.214,Russell,Finished,2020,Sakhir Grand Prix,Mercedes
3092,25469,11,4,57.0,1:20.962,218.28,Russell,Finished,2022,Emilia Romagna Grand Prix,Mercedes
3093,25830,6,5,48.0,1:28.836,214.007,Russell,Finished,2022,Abu Dhabi Grand Prix,Mercedes
3094,20358,14,12,54.0,1:30.587,210.745,de la Rosa,Finished,2010,Australian Grand Prix,Sauber
3095,20477,13,11,50.0,1:30.421,212.525,de la Rosa,Finished,2010,Turkish Grand Prix,Sauber
3096,20476,10,10,42.0,1:30.891,211.426,Kobayashi,Finished,2010,Turkish Grand Prix,Sauber
3097,20526,16,12,56.0,1:40.430,194.248,de la Rosa,Finished,2010,European Grand Prix,Sauber
3098,20521,18,7,57.0,1:39.517,196.03,Kobayashi,Finished,2010,European Grand Prix,Sauber
3099,20544,12,6,52.0,1:33.558,226.678,Kobayashi,Finished,2010,British Grand Prix,Sauber
3100,20621,24,11,31.0,1:52.537,224.054,de la Rosa,Finished,2010,Belgian Grand Prix,Sauber
3101,20618,17,8,29.0,1:51.749,225.634,Kobayashi,Finished,2010,Belgian Grand Prix,Sauber
3102,20690,11,8,52.0,1:35.521,218.854,Heidfeld,Finished,2010,Japanese Grand Prix,Sauber
3103,20689,14,7,50.0,1:34.486,221.251,Kobayashi,Finished,2010,Japanese Grand Prix,Sauber
3104,20715,13,9,42.0,1:53.263,178.469,Heidfeld,Finished,2010,Korean Grand Prix,Sauber
3105,20714,12,8,42.0,1:53.086,178.748,Kobayashi,Finished,2010,Korean Grand Prix,Sauber
3106,20765,14,11,52.0,1:42.673,194.738,Heidfeld,Finished,2010,Abu Dhabi Grand Prix,Sauber
3107,20768,12,14,53.0,1:42.733,194.624,Kobayashi,Finished,2010,Abu Dhabi Grand Prix,Sauber
3108,20807,10,7,39.0,1:42.095,195.453,Kobayashi,Finished,2011,Malaysian Grand Prix,Sauber
3109,20834,13,10,32.0,1:42.577,191.306,Kobayashi,Finished,2011,Chinese Grand Prix,Sauber
3110,20858,24,10,45.0,1:31.038,211.085,Kobayashi,Finished,2011,Turkish Grand Prix,Sauber
3111,20901,12,5,76.0,1:18.308,153.547,Kobayashi,Finished,2011,Monaco Grand Prix,Sauber
3112,20974,12,7,35.0,1:36.656,219.413,PÃ©rez,Finished,2011,British Grand Prix,Sauber
3113,21124,7,13,44.0,1:39.724,209.63,Kobayashi,Finished,2011,Japanese Grand Prix,Sauber
3114,21119,17,8,39.0,1:36.569,216.479,PÃ©rez,Finished,2011,Japanese Grand Prix,Sauber
3115,21237,13,6,55.0,1:30.620,210.668,Kobayashi,Finished,2012,Australian Grand Prix,Sauber
3116,21239,22,8,46.0,1:30.843,210.151,PÃ©rez,Finished,2012,Australian Grand Prix,Sauber
3117,21257,9,2,54.0,1:41.021,197.531,PÃ©rez,Finished,2012,Malaysian Grand Prix,Sauber
3118,21289,3,10,40.0,1:39.960,196.314,Kobayashi,Finished,2012,Chinese Grand Prix,Sauber
3119,21290,8,11,37.0,1:41.071,194.156,PÃ©rez,Finished,2012,Chinese Grand Prix,Sauber
3120,21316,12,13,54.0,1:36.700,201.48,Kobayashi,Finished,2012,Bahrain Grand Prix,Sauber
3121,21314,8,11,39.0,1:38.146,198.512,PÃ©rez,Finished,2012,Bahrain Grand Prix,Sauber
3122,21332,9,5,45.0,1:28.266,189.857,Kobayashi,Finished,2012,Spanish Grand Prix,Sauber
3123,21384,11,9,61.0,1:17.464,202.669,Kobayashi,Finished,2012,Canadian Grand Prix,Sauber
3124,21378,15,3,67.0,1:16.414,205.454,PÃ©rez,Finished,2012,Canadian Grand Prix,Sauber
3125,21434,17,11,48.0,1:35.478,222.12,Kobayashi,Finished,2012,British Grand Prix,Sauber
3126,21485,14,14,65.0,1:25.218,185.073,PÃ©rez,Finished,2012,Hungarian Grand Prix,Sauber
3127,21528,8,9,39.0,1:29.032,234.239,Kobayashi,Finished,2012,Italian Grand Prix,Sauber
3128,21521,12,2,53.0,1:27.562,238.171,PÃ©rez,Finished,2012,Italian Grand Prix,Sauber
3129,21570,3,3,52.0,1:36.679,216.233,Kobayashi,Finished,2012,Japanese Grand Prix,Sauber
3130,21602,12,11,49.0,1:42.495,197.219,PÃ©rez,Finished,2012,Korean Grand Prix,Sauber
3131,21629,17,14,51.0,1:29.204,206.829,Kobayashi,Finished,2012,Indian Grand Prix,Sauber
3132,21674,15,11,53.0,1:40.701,197.086,PÃ©rez,Finished,2012,United States Grand Prix,Sauber
3133,21741,12,8,46.0,1:40.727,198.107,HÃ¼lkenberg,Finished,2013,Malaysian Grand Prix,Sauber
3134,21765,10,10,31.0,1:40.630,195.007,HÃ¼lkenberg,Finished,2013,Chinese Grand Prix,Sauber
3135,21789,14,12,43.0,1:38.770,197.258,HÃ¼lkenberg,Finished,2013,Bahrain Grand Prix,Sauber
3136,21832,11,11,29.0,1:19.853,150.576,HÃ¼lkenberg,Finished,2013,Monaco Grand Prix,Sauber
3137,21834,19,13,71.0,1:18.685,152.811,GutiÃ©rrez,Finished,2013,Monaco Grand Prix,Sauber
3138,21875,14,10,48.0,1:36.013,220.882,HÃ¼lkenberg,Finished,2013,British Grand Prix,Sauber
3139,21879,17,14,32.0,1:36.439,219.906,GutiÃ©rrez,Finished,2013,British Grand Prix,Sauber
3140,21897,10,10,58.0,1:34.244,196.647,HÃ¼lkenberg,Finished,2013,German Grand Prix,Sauber
3141,21901,14,14,56.0,1:35.792,193.469,GutiÃ©rrez,Finished,2013,German Grand Prix,Sauber
3142,21944,11,13,41.0,1:53.110,222.919,HÃ¼lkenberg,Finished,2013,Belgian Grand Prix,Sauber
3143,21945,21,14,30.0,1:51.849,225.432,GutiÃ©rrez,Finished,2013,Belgian Grand Prix,Sauber
3144,21958,3,5,48.0,1:26.716,240.495,HÃ¼lkenberg,Finished,2013,Italian Grand Prix,Sauber
3145,21966,16,13,53.0,1:27.092,239.457,GutiÃ©rrez,Finished,2013,Italian Grand Prix,Sauber
3146,21984,11,9,47.0,1:52.186,162.533,HÃ¼lkenberg,Finished,2013,Singapore Grand Prix,Sauber
3147,21987,10,12,37.0,1:52.007,162.793,GutiÃ©rrez,Finished,2013,Singapore Grand Prix,Sauber
3148,22001,7,4,53.0,1:42.608,197.002,HÃ¼lkenberg,Finished,2013,Korean Grand Prix,Sauber
3149,22008,8,11,55.0,1:42.744,196.741,GutiÃ©rrez,Finished,2013,Korean Grand Prix,Sauber
3150,22076,16,13,43.0,1:45.974,188.672,GutiÃ©rrez,Finished,2013,Abu Dhabi Grand Prix,Sauber
3151,22091,4,6,54.0,1:40.952,196.596,HÃ¼lkenberg,Finished,2013,United States Grand Prix,Sauber
3152,22099,20,14,51.0,1:41.401,195.725,GutiÃ©rrez,Finished,2013,United States Grand Prix,Sauber
3153,22115,10,8,49.0,1:16.802,201.979,HÃ¼lkenberg,Finished,2013,Brazilian Grand Prix,Sauber
3154,22360,11,11,41.0,1:28.704,177.8,Sutil,Finished,2014,Hungarian Grand Prix,Sauber
3155,22542,10,5,46.0,1:32.612,206.137,Nasr,Finished,2015,Australian Grand Prix,Sauber
3156,22583,9,8,46.0,1:43.692,189.248,Nasr,Finished,2015,Chinese Grand Prix,Sauber
3157,22648,17,13,75.0,1:19.285,151.519,Ericsson,Finished,2015,Monaco Grand Prix,Sauber
3158,22644,14,9,76.0,1:20.017,150.133,Nasr,Finished,2015,Monaco Grand Prix,Sauber
3159,22725,17,10,60.0,1:28.004,179.214,Ericsson,Finished,2015,Hungarian Grand Prix,Sauber
3160,22726,18,11,51.0,1:28.268,178.678,Nasr,Finished,2015,Hungarian Grand Prix,Sauber
3161,22745,13,10,30.0,1:54.022,221.136,Ericsson,Finished,2015,Belgian Grand Prix,Sauber
3162,22746,14,11,29.0,1:53.991,221.196,Nasr,Finished,2015,Belgian Grand Prix,Sauber
3163,22821,12,6,52.0,1:41.372,207.678,Nasr,Finished,2015,Russian Grand Prix,Sauber
3164,22845,15,9,54.0,1:44.407,190.09,Nasr,Finished,2015,United States Grand Prix,Sauber
3165,22868,14,12,62.0,1:22.716,187.32,Ericsson,Finished,2015,Mexican Grand Prix,Sauber
3166,23343,21,9,70.0,1:27.547,177.189,Nasr,Finished,2016,Brazilian Grand Prix,Sauber
3167,23529,17,11,45.0,1:47.186,201.619,Ericsson,Finished,2017,Azerbaijan Grand Prix,Sauber
3168,23528,14,10,46.0,1:47.120,201.743,Wehrlein,Finished,2017,Azerbaijan Grand Prix,Sauber
3169,23617,17,16,25.0,1:50.775,227.618,Ericsson,Finished,2017,Belgian Grand Prix,Sauber
3170,23794,18,13,56.0,1:28.759,215.085,Leclerc,Finished,2018,Australian Grand Prix,Sauber
3171,23837,20,16,52.0,1:38.386,199.455,Ericsson,Finished,2018,Chinese Grand Prix,Sauber
3172,23840,19,19,23.0,1:38.808,198.603,Leclerc,Finished,2018,Chinese Grand Prix,Sauber
3173,23852,18,11,51.0,1:47.925,200.239,Ericsson,Finished,2018,Azerbaijan Grand Prix,Sauber
3174,23847,13,6,31.0,1:47.403,201.212,Leclerc,Finished,2018,Azerbaijan Grand Prix,Sauber
3175,23892,16,11,19.0,1:16.936,156.145,Ericsson,Finished,2018,Monaco Grand Prix,Sauber
3176,23931,8,10,45.0,1:35.977,219.127,Leclerc,Finished,2018,French Grand Prix,Sauber
3177,23991,13,9,65.0,1:17.745,211.8,Ericsson,Finished,2018,German Grand Prix,Sauber
3178,24089,7,7,52.0,1:38.107,214.59,Leclerc,Finished,2018,Russian Grand Prix,Sauber
3179,24169,7,7,70.0,1:12.082,215.204,Leclerc,Finished,2018,Brazilian Grand Prix,Sauber
3180,24189,8,7,54.0,1:42.876,194.354,Leclerc,Finished,2018,Abu Dhabi Grand Prix,Sauber
3181,1202,11,4,45.0,1:24.017,211.371,Villeneuve,Finished,2005,San Marino Grand Prix,Sauber
3182,20931,17,12,70.0,1:20.369,195.343,de la Rosa,Finished,2011,Canadian Grand Prix,Sauber
3183,20926,13,7,70.0,1:20.213,195.723,Kobayashi,Finished,2011,Canadian Grand Prix,Sauber
3184,21051,12,12,35.0,1:53.871,221.429,Kobayashi,Finished,2011,Belgian Grand Prix,Sauber
3185,21408,15,9,43.0,1:43.526,188.439,PÃ©rez,Finished,2012,European Grand Prix,Sauber
3186,21451,12,4,56.0,1:19.485,207.163,Kobayashi,Finished,2012,German Grand Prix,Sauber
3187,21453,17,6,62.0,1:19.270,207.725,PÃ©rez,Finished,2012,German Grand Prix,Sauber
3188,21508,2,13,26.0,1:55.598,218.121,Kobayashi,Finished,2012,Belgian Grand Prix,Sauber
3189,21556,17,13,52.0,1:51.690,163.513,Kobayashi,Finished,2012,Singapore Grand Prix,Sauber
3190,21553,14,10,51.0,1:52.778,161.935,PÃ©rez,Finished,2012,Singapore Grand Prix,Sauber
3191,22025,7,6,33.0,1:36.482,216.674,HÃ¼lkenberg,Finished,2013,Japanese Grand Prix,Sauber
3192,22026,14,7,50.0,1:36.499,216.636,GutiÃ©rrez,Finished,2013,Japanese Grand Prix,Sauber
3193,22386,14,14,36.0,1:52.413,224.301,Sutil,Finished,2014,Belgian Grand Prix,Sauber
3194,22387,20,15,32.0,1:54.000,221.178,GutiÃ©rrez,Finished,2014,Belgian Grand Prix,Sauber
3195,22786,17,11,30.0,1:51.594,163.395,Ericsson,Finished,2015,Singapore Grand Prix,Sauber
3196,22785,16,10,36.0,1:52.566,161.984,Nasr,Finished,2015,Singapore Grand Prix,Sauber
3197,1148,18,10,55.0,1:26.893,219.704,Massa,Finished,2005,Australian Grand Prix,Sauber
3198,1362,13,8,45.0,1:16.288,215.845,Massa,Finished,2005,German Grand Prix,Sauber
3199,1423,15,9,18.0,1:23.365,250.162,Massa,Finished,2005,Italian Grand Prix,Sauber
3200,1440,14,6,44.0,1:54.251,219.81,Villeneuve,Finished,2005,Belgian Grand Prix,Sauber
3201,1484,10,10,43.0,1:33.232,224.227,Massa,Finished,2005,Japanese Grand Prix,Sauber
3202,1486,8,12,50.0,1:33.288,224.093,Villeneuve,Finished,2005,Japanese Grand Prix,Sauber
3203,1500,11,6,43.0,1:34.094,208.553,Massa,Finished,2005,Chinese Grand Prix,Sauber
3204,1504,16,10,53.0,1:34.713,207.19,Villeneuve,Finished,2005,Chinese Grand Prix,Sauber
3205,1601,12,7,37.0,1:19.062,210.685,Fisichella,Finished,2004,Spanish Grand Prix,Sauber
3206,1640,19,6,23.0,1:31.413,202.737,Fisichella,Finished,2004,European Grand Prix,Sauber
3207,1723,10,9,58.0,1:20.484,229.953,Massa,Finished,2004,British Grand Prix,Sauber
3208,1720,20,6,22.0,1:19.813,231.887,Fisichella,Finished,2004,British Grand Prix,Sauber
3209,1743,14,9,39.0,1:15.635,217.708,Fisichella,Finished,2004,German Grand Prix,Sauber
3210,1822,4,8,43.0,1:33.483,209.916,Massa,Finished,2004,Chinese Grand Prix,Sauber
3211,1821,7,7,25.0,1:33.520,209.833,Fisichella,Finished,2004,Chinese Grand Prix,Sauber
3212,1843,19,9,40.0,1:33.614,223.312,Massa,Finished,2004,Japanese Grand Prix,Sauber
3213,1842,7,8,44.0,1:33.850,222.751,Fisichella,Finished,2004,Japanese Grand Prix,Sauber
3214,1862,4,8,68.0,1:12.066,215.252,Massa,Finished,2004,Brazilian Grand Prix,Sauber
3215,1863,10,9,69.0,1:11.877,215.818,Fisichella,Finished,2004,Brazilian Grand Prix,Sauber
3216,21645,15,6,55.0,1:45.423,189.658,Kobayashi,Finished,2012,Abu Dhabi Grand Prix,Sauber
3217,21654,11,15,54.0,1:45.410,189.682,PÃ©rez,Finished,2012,Abu Dhabi Grand Prix,Sauber
3218,21696,14,9,35.0,1:18.973,196.426,Kobayashi,Finished,2012,Brazilian Grand Prix,Sauber
3219,1278,11,4,18.0,1:16.008,206.551,Massa,Finished,2005,Canadian Grand Prix,Sauber
3220,1778,8,4,29.0,1:47.624,233.345,Massa,Finished,2004,Belgian Grand Prix,Sauber
3221,1779,5,5,11.0,1:46.758,235.238,Fisichella,Finished,2004,Belgian Grand Prix,Sauber
3222,1802,15,8,51.0,1:22.615,252.433,Fisichella,Finished,2004,Italian Grand Prix,Sauber
3223,21129,18,18,50.0,1:39.297,210.532,Kovalainen,Finished,2011,Japanese Grand Prix,Lotus
3224,21130,19,19,49.0,1:39.561,209.973,Trulli,Finished,2011,Japanese Grand Prix,Lotus
3225,21238,17,7,50.0,1:30.759,210.346,RÃ¤ikkÃ¶nen,Finished,2012,Australian Grand Prix,Lotus F1
3226,21260,10,5,53.0,1:40.722,198.117,RÃ¤ikkÃ¶nen,Finished,2012,Malaysian Grand Prix,Lotus F1
3227,21293,4,14,43.0,1:41.794,192.777,RÃ¤ikkÃ¶nen,Finished,2012,Chinese Grand Prix,Lotus F1
3228,21285,10,6,35.0,1:41.120,194.062,Grosjean,Finished,2012,Chinese Grand Prix,Lotus F1
3229,21305,11,2,41.0,1:37.116,200.617,RÃ¤ikkÃ¶nen,Finished,2012,Bahrain Grand Prix,Lotus F1
3230,21306,7,3,42.0,1:36.928,201.006,Grosjean,Finished,2012,Bahrain Grand Prix,Lotus F1
3231,21330,4,3,50.0,1:26.938,192.758,RÃ¤ikkÃ¶nen,Finished,2012,Spanish Grand Prix,Lotus F1
3232,21331,3,4,53.0,1:26.250,194.295,Grosjean,Finished,2012,Spanish Grand Prix,Lotus F1
3233,21360,8,9,51.0,1:19.246,151.73,RÃ¤ikkÃ¶nen,Finished,2012,Monaco Grand Prix,Lotus F1
3234,21383,12,8,70.0,1:16.764,204.517,RÃ¤ikkÃ¶nen,Finished,2012,Canadian Grand Prix,Lotus F1
3235,21377,7,2,57.0,1:17.264,203.194,Grosjean,Finished,2012,Canadian Grand Prix,Lotus F1
3236,21428,6,5,50.0,1:34.661,224.037,RÃ¤ikkÃ¶nen,Finished,2012,British Grand Prix,Lotus F1
3237,21429,9,6,50.0,1:34.884,223.51,Grosjean,Finished,2012,British Grand Prix,Lotus F1
3238,21473,5,2,41.0,1:25.728,183.972,RÃ¤ikkÃ¶nen,Finished,2012,Hungarian Grand Prix,Lotus F1
3239,21474,2,3,59.0,1:26.050,183.284,Grosjean,Finished,2012,Hungarian Grand Prix,Lotus F1
3240,21524,7,5,52.0,1:29.109,234.036,RÃ¤ikkÃ¶nen,Finished,2012,Italian Grand Prix,Lotus F1
3241,21532,15,13,52.0,1:28.677,235.177,d'Ambrosio,Finished,2012,Italian Grand Prix,Lotus F1
3242,21573,7,6,49.0,1:37.886,213.566,RÃ¤ikkÃ¶nen,Finished,2012,Japanese Grand Prix,Lotus F1
3243,21596,5,5,51.0,1:42.822,196.592,RÃ¤ikkÃ¶nen,Finished,2012,Korean Grand Prix,Lotus F1
3244,21598,7,7,44.0,1:42.783,196.666,Grosjean,Finished,2012,Korean Grand Prix,Lotus F1
3245,21622,7,7,54.0,1:29.354,206.482,RÃ¤ikkÃ¶nen,Finished,2012,Indian Grand Prix,Lotus F1
3246,21624,11,9,57.0,1:29.522,206.094,Grosjean,Finished,2012,Indian Grand Prix,Lotus F1
3247,21669,4,6,56.0,1:39.474,199.517,RÃ¤ikkÃ¶nen,Finished,2012,United States Grand Prix,Lotus F1
3248,21670,8,7,55.0,1:40.625,197.235,Grosjean,Finished,2012,United States Grand Prix,Lotus F1
3249,21712,7,1,56.0,1:29.274,213.845,RÃ¤ikkÃ¶nen,Finished,2013,Australian Grand Prix,Lotus F1
3250,21721,8,10,41.0,1:30.395,211.193,Grosjean,Finished,2013,Australian Grand Prix,Lotus F1
3251,21740,10,7,37.0,1:41.769,196.079,RÃ¤ikkÃ¶nen,Finished,2013,Malaysian Grand Prix,Lotus F1
3252,21739,11,6,37.0,1:41.226,197.131,Grosjean,Finished,2013,Malaysian Grand Prix,Lotus F1
3253,21757,2,2,51.0,1:39.955,196.324,RÃ¤ikkÃ¶nen,Finished,2013,Chinese Grand Prix,Lotus F1
3254,21764,6,9,55.0,1:40.563,195.137,Grosjean,Finished,2013,Chinese Grand Prix,Lotus F1
3255,21779,8,2,57.0,1:38.164,198.476,RÃ¤ikkÃ¶nen,Finished,2013,Bahrain Grand Prix,Lotus F1
3256,21780,11,3,52.0,1:37.627,199.567,Grosjean,Finished,2013,Bahrain Grand Prix,Lotus F1
3257,21831,5,10,78.0,1:17.392,155.364,RÃ¤ikkÃ¶nen,Finished,2013,Monaco Grand Prix,Lotus F1
3258,21870,8,5,49.0,1:35.384,222.339,RÃ¤ikkÃ¶nen,Finished,2013,British Grand Prix,Lotus F1
3259,21889,4,2,57.0,1:33.767,197.647,RÃ¤ikkÃ¶nen,Finished,2013,German Grand Prix,Lotus F1
3260,21890,5,3,57.0,1:34.576,195.956,Grosjean,Finished,2013,German Grand Prix,Lotus F1
3261,21911,6,2,61.0,1:25.260,184.982,RÃ¤ikkÃ¶nen,Finished,2013,Hungarian Grand Prix,Lotus F1
3262,21915,3,6,54.0,1:25.328,184.834,Grosjean,Finished,2013,Hungarian Grand Prix,Lotus F1
3263,21939,7,8,34.0,1:52.497,224.133,Grosjean,Finished,2013,Belgian Grand Prix,Lotus F1
3264,21964,11,11,45.0,1:26.948,239.853,RÃ¤ikkÃ¶nen,Finished,2013,Italian Grand Prix,Lotus F1
3265,21961,13,8,52.0,1:27.043,239.591,Grosjean,Finished,2013,Italian Grand Prix,Lotus F1
3266,21978,13,3,55.0,1:51.140,164.063,RÃ¤ikkÃ¶nen,Finished,2013,Singapore Grand Prix,Lotus F1
3267,21999,9,2,51.0,1:41.975,198.225,RÃ¤ikkÃ¶nen,Finished,2013,Korean Grand Prix,Lotus F1
3268,22000,3,3,46.0,1:41.936,198.3,Grosjean,Finished,2013,Korean Grand Prix,Lotus F1
3269,22048,6,7,60.0,1:27.679,210.426,RÃ¤ikkÃ¶nen,Finished,2013,Indian Grand Prix,Lotus F1
3270,22044,17,3,57.0,1:28.796,207.779,Grosjean,Finished,2013,Indian Grand Prix,Lotus F1
3271,22067,6,4,54.0,1:44.301,191.699,Grosjean,Finished,2013,Abu Dhabi Grand Prix,Lotus F1
3272,22100,8,15,52.0,1:41.028,196.448,Kovalainen,Finished,2013,United States Grand Prix,Lotus F1
3273,22087,3,2,52.0,1:40.445,197.588,Grosjean,Finished,2013,United States Grand Prix,Lotus F1
3274,22185,16,12,39.0,1:39.443,195.923,Grosjean,Finished,2014,Bahrain Grand Prix,Lotus F1
3275,22187,17,14,52.0,1:39.666,195.484,Maldonado,Finished,2014,Bahrain Grand Prix,Lotus F1
3276,22362,20,13,45.0,1:29.128,176.954,Maldonado,Finished,2014,Hungarian Grand Prix,Lotus F1
3277,22429,16,13,25.0,1:53.543,160.591,Grosjean,Finished,2014,Singapore Grand Prix,Lotus F1
3278,22428,18,12,26.0,1:53.213,161.059,Maldonado,Finished,2014,Singapore Grand Prix,Lotus F1
